sku,name,canonical_url,product_id,uid,in_stock,description_html,short_description_html,all_image_data,final_price_value,final_price_currency,regular_price_value,regular_price_currency,discount_percent_off,discount_amount_off,agegroup,article_description,article_simple,articlenumber,assortmenttype,barcodes,careinstruction,colection,color,color_description,color_name,composition,concept,context,customergroup,descriptive_detail,descriptivelength,designercollection,drycleaninstruction,environment,fast_selling,feature,fit,fragrancedescription,function,heel_height,is_voucher,launch_date,licensecompany,licenseitem,lookbook_random,measurementin_cm,member_price,neckline,newarrivals,occasion,online_date,pattern,presentationcolorgroup,presentationproductgroup,presentationproducttype,product_safety_warning,promotion_label,quality,retire_date,rgb,sale,shop_the_set,short_product_name,size,sleeve_length,sleeve_style,stilllife_random,style,stylenumber,supplier_information,textual_print,title_name,trending,visual_description,waist_rise,washinginstruction,weight,family_json,featured,accessory_style,benefit,brand,close,collar,colour,concern,coverage,finish,footwear_style,form,fragrance_family,fragrance_name,hair_type,key_ingredient,length,material,model,primary_simple,skin_tone,skin_type,special_occasions,subordinate_articles,trademark,voucher_type
1237391002,Cotton jersey strappy dress,//id.hm.com/id_en/cotton-jersey-strappy-dress-1237391002.html,2270088,2270088,True,Sleeveless strappy dress in soft cotton jersey. Round neckline and narrow shoulder straps with decorative bows. Gathered seams and a flared skirt with a lace-trimmed hem.,Cotton jersey strappy dress,"[{""url"": ""//id.hm.com/id_en/media/catalog/product4a1ad005553dff2582eaf147235789df665e2f72_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product4a1ad005553dff2582eaf147235789df665e2f72_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product4a1ad005553dff2582eaf147235789df665e2f72_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,Baby,Light pink,no,1237391002,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Pink,,,,,Girl,e42f2fb99e6908ff32ba97d623f0d0821ecf17f8_xxl-1.jpg,,,No dry clean,,,,Loose fit,,,,no,2024-05-13 00:00:00,,,4a1ad005553dff2582eaf147235789df665e2f72_xxl-1.jpg,,,,no,,2024-05-13 00:00:00,Solid colour,Pink,,Dress,,,,9999-12-31 00:00:00,#ECCAC5,no,,Dress,0,,0,,Round neck,1237391,,,,Crocheted,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1146165035,Long-sleeved bodysuit,//id.hm.com/id_en/long-sleeved-bodysuit-1146165035.html,2279064,2279064,True,Long-sleeved bodysuit in supersoft cotton jersey with a concealed press-stud on one shoulder. Press-studs at the crotch and gathered seams around the legs for a more comfortable and snug fit around the nappy.,Long-sleeved bodysuit,"[{""url"": ""//id.hm.com/id_en/media/catalog/product23ccc45e31141c827812ab33d861824da2d14975_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product23ccc45e31141c827812ab33d861824da2d14975_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product23ccc45e31141c827812ab33d861824da2d14975_xxl-1.jpg"", ""role"": ""thumbnail""}]",129900.0,IDR,129900.0,IDR,,,Baby,Light beige/Dogs,no,1146165035,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Line dry",,0,Beige,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,eb2d5b04299a4b264856881e336d3ccbda820668_xxl-1.jpg,Long sleeve,,No dry clean,,0,Supersoft,,,,,no,2024-07-15 00:00:00,,,23ccc45e31141c827812ab33d861824da2d14975_xxl-1.jpg,,,Round neck,no,,2024-07-15 00:00:00,Patterned,Beige,,Bodysuit,Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,9999-12-31 00:00:00,#A79E92,no,,Bodysuit,0,Long sleeve,0,23ccc45e31141c827812ab33d861824da2d14975_xxl-1.jpg,Round neck,1146165,Bangladesh,,Long-sleeved bodysuit,,Dogs,,,0.0,,no,,,,,,,,,,,,,,,,,,,no,,,,no,,
0880118052,5-pack long-sleeved bodysuits,//id.hm.com/id_en/5-pack-long-sleeved-bodysuits-0880118052.html,2102866,2102866,True,Long-sleeved bodysuits in soft cotton jersey with lapped shoulders and press-studs at the crotch.,5-pack long-sleeved bodysuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/product66f121d05573b72505ab583fb81e8729521946b5_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product66f121d05573b72505ab583fb81e8729521946b5_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product66f121d05573b72505ab583fb81e8729521946b5_xxl-1.jpg"", ""role"": ""thumbnail""}]",429900.0,IDR,429900.0,IDR,,,"Baby,Newborn",White/Animals,no,0880118052,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,White,,"{""shell"":{""materials"":{""cotton"":""100.0""}}}",BASICS,,Infants,dc122a6d3052721a049b7dfc8552248b75f8bdd2_xxl-1.jpg|26ccc5fb82f741977147ee8f7365a0c665bcb5b1_xxl-1.jpg,Long sleeve,,,Conscious,0,,,,,,no,2024-05-02 00:00:00,,,,,,Envelope neck,,,2024-05-02 00:00:00,Patterned,White,,Bodysuit,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,2099-12-31 00:00:00,#C0BBAD,no,,5-pack bodysuits,0,Long sleeve,0,,Envelope neck,0880118,Bangladesh,,5-pack long-sleeved bodysuits,Print,"Giraffes, elephants, lions",,Machine wash at 40°,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225548003,2-piece embroidered cotton set,//id.hm.com/id_en/2-piece-embroidered-cotton-set-1225548003.html,2294597,2294597,True,"Set with a romper suit and a matching hair band in soft cotton jersey with broderie anglaise details. Sleeveless romper suit with a square neckline, frills at the top that continue over the shoulders and concealed press-studs down the back. Gathered seam at the waist and short legs. Partially lined. Hairband with a pre-tied bow and covered elastication at the back.",2-piece embroidered cotton set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product3adbfba247d1e36ac08446c041ef0c482cca6a7c_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product3adbfba247d1e36ac08446c041ef0c482cca6a7c_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product3adbfba247d1e36ac08446c041ef0c482cca6a7c_xxl-1.jpg"", ""role"": ""thumbnail""}]",349900.0,IDR,349900.0,IDR,,,Baby,Brown,no,1225548003,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Brown,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,532cf6719135190e4612fa8d8f1c9ebcedb3ceb9_xxl-1.jpg,"Sleeveless,Short",,No dry clean,,1,,,,,,no,2024-06-17 00:00:00,,,3adbfba247d1e36ac08446c041ef0c482cca6a7c_xxl-1.jpg,,,Square neckline,no,,2024-06-17 00:00:00,Solid colour,Brown,,Romper Suit,,,,9999-12-31 00:00:00,#856D5E,no,,2-piece set,0,Sleeveless,0,3adbfba247d1e36ac08446c041ef0c482cca6a7c_xxl-1.jpg,Square neckline,1225548,Bangladesh,,2-piece embroidered cotton set,"['Embroidered', 'Frill']",,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1159383004,5-pack long-sleeved bodysuits,//id.hm.com/id_en/5-pack-long-sleeved-bodysuits-1159383004.html,1038126,1038126,True,Long-sleeved bodysuits in soft cotton jersey with lapped shoulders and concealed press-studs at the crotch.,5-pack long-sleeved bodysuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/producte6026ed60c6e3a05b380211018b6e30d4975809a_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producte6026ed60c6e3a05b380211018b6e30d4975809a_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producte6026ed60c6e3a05b380211018b6e30d4975809a_xxl-1.jpg"", ""role"": ""thumbnail""}]",390000.0,IDR,429900.0,IDR,,,Baby,Light purple/Light pink,no,1159383004,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Multi,,,BASICS,,Boy,9d2c9503fb9443068e3228b31ed179105094a307_xxl-1.jpg|f9daae81f86026726b920fc3a8e06092a805b60d_xxl-1.jpg,Long sleeve,,No dry clean,Conscious choice,0,,,,,,no,2023-06-03 00:00:00,,,e6026ed60c6e3a05b380211018b6e30d4975809a_xxl-1.jpg,,,,no,,2023-06-03 00:00:00,Floral,Multi,,Bodysuit,,BUY MORE & SAVE 10% - 3 PCS,,2099-12-31 00:00:00,#C0BED1,yes,,5-pack bodysuits,0,,0,,Round neck,1159383,,,5-pack long-sleeved bodysuits,"['Pastel colours', 'Print']",,,,0.0,"{""203313"":{""sku"":""1159383001"",""id"":""203313"",""url_key"":""5-pack-long-sleeved-bodysuits"",""rgb"":""#C0BBAD"",""small_image"":""2855db6303fe6be5fcd82918fd29922ac6a1971b_xxl-1.jpg"",""thumbnail"":""2855db6303fe6be5fcd82918fd29922ac6a1971b_xxl-1.jpg""},""203316"":{""sku"":""1159383003"",""id"":""203316"",""url_key"":""5-pack-long-sleeved-bodysuits"",""rgb"":""#CDB8B1"",""small_image"":""c960394c6638c251e8248fd3bc6f09ffe759fd5e_xxl-1.jpg"",""thumbnail"":""c960394c6638c251e8248fd3bc6f09ffe759fd5e_xxl-1.jpg""},""203319"":{""sku"":""1159383005"",""id"":""203319"",""url_key"":""5-pack-long-sleeved-bodysuits"",""rgb"":""#D0C9C0"",""small_image"":""ac09176b8635c9a8a5fdfe1fda7240521d61c4fd_xxl-1.jpg"",""thumbnail"":""ac09176b8635c9a8a5fdfe1fda7240521d61c4fd_xxl-1.jpg""},""528153"":{""sku"":""1159383002"",""id"":""528153"",""url_key"":""5-pack-long-sleeved-bodysuits-1159383002"",""rgb"":""#A7B7D2"",""small_image"":""2a0066ad60d0d6b4bfd33ee9005e9b0fe7a2500d_xxl-1.jpg"",""thumbnail"":""2a0066ad60d0d6b4bfd33ee9005e9b0fe7a2500d_xxl-1.jpg""},""1038126"":{""sku"":""1159383004"",""id"":""1038126"",""url_key"":""5-pack-long-sleeved-bodysuits-1159383004"",""rgb"":""#C0BED1"",""small_image"":""e6026ed60c6e3a05b380211018b6e30d4975809a_xxl-1.jpg"",""thumbnail"":""e6026ed60c6e3a05b380211018b6e30d4975809a_xxl-1.jpg""}}",yes,,,,,,,,,,,,,,,,,,,,,,,,,
0814306039,5-pack wrapover bodysuits,//id.hm.com/id_en/5-pack-wrapover-bodysuits-0814306039.html,3252740,3252740,True,Long-sleeved bodysuits in supersoft cotton jersey with a wrapover front and press-studs down one side and at the crotch.,5-pack wrapover bodysuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/productd17e39f9fbb8b62b1e39a655433eb32a3bd1b502_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productd17e39f9fbb8b62b1e39a655433eb32a3bd1b502_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productd17e39f9fbb8b62b1e39a655433eb32a3bd1b502_xxl-1.jpg"", ""role"": ""thumbnail""}]",499900.0,IDR,499900.0,IDR,,,Newborn,Blue/White,no,0814306039,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Blue,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,a0e136725fc2764531583a3c84b239959e6e3d8c_xxl-1.jpg|ba36823cb79a5d32cd2aff94af751ba39633e5e6_xxl-1.jpg,Long sleeve,,No dry clean,,,Supersoft,,,,,no,2024-05-27 00:00:00,,,d17e39f9fbb8b62b1e39a655433eb32a3bd1b502_xxl-1.jpg,,,V-neck,no,,2024-05-27 00:00:00,Solid colour,,,Bodysuit,Caution! Small parts can be swallowed if dropped. KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped,,,9999-12-31 00:00:00,#BABFCC,no,,5-pack bodysuits,0,Long sleeve,0,d17e39f9fbb8b62b1e39a655433eb32a3bd1b502_xxl-1.jpg,V-neck,0814306,Bangladesh,,5-pack wrapover bodysuits,,,,Machine wash at 40°,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126710012,2-pack printed pyjamas,//id.hm.com/id_en/2-pack-printed-pyjamas-1126710012.html,2183873,2183873,True,"All-in-one pyjamas in soft, printed cotton jersey with short sleeves, short legs and press-stud fastenings.",2-pack printed pyjamas,"[{""url"": ""//id.hm.com/id_en/media/catalog/productfa9b0bc90e0bc9c519dd97f1ae148ff877990790_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productfa9b0bc90e0bc9c519dd97f1ae148ff877990790_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productfa9b0bc90e0bc9c519dd97f1ae148ff877990790_xxl-1.jpg"", ""role"": ""thumbnail""}]",379900.0,IDR,379900.0,IDR,,,Baby,Light pink/Minnie Mouse,no,1126710012,Clothing,,"No dry clean,Machine wash at 60°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Pink,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,78f09f7e5df033b28a4e543361ff7937129fa2d0_xxl-1.jpg,"Short,Short sleeve",,No dry clean,Conscious choice,,,Regular fit,,,,no,2024-04-01 00:00:00,,,,,,Round neck,no,,2024-04-01 00:00:00,Patterned,Pink,Nightwear,Sleepsuit,"KEEP AWAY FROM FIRE CAUTION. KEEP AWAY FROM HEAT AND FLAME FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE",,,9999-12-31 00:00:00,#FAD1D4,no,,2-pack pyjamas,0,Short sleeve,0,,Round neck,1126710,Indonesia,,2-pack printed pyjamas,Print,"Minnie Mouse, Daisy Duck, hearts",,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092245021,2-pack printed pyjamas,//id.hm.com/id_en/2-pack-printed-pyjamas-1092245021.html,3252758,3252758,True,"Long-sleeved, all-in-one pyjamas in soft, printed cotton jersey with press-studs down the front and along one leg, and ribbing at the cuffs and hems.",2-pack printed pyjamas,"[{""url"": ""//id.hm.com/id_en/media/catalog/product53ecc7bd9ca55824e48ee0e688aa21cd90a4e49c_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product53ecc7bd9ca55824e48ee0e688aa21cd90a4e49c_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product53ecc7bd9ca55824e48ee0e688aa21cd90a4e49c_xxl-1.jpg"", ""role"": ""thumbnail""}]",399900.0,IDR,399900.0,IDR,,,Baby,Light grey marl/Mickey Mouse,no,1092245021,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium,Do not iron on print",,0,White,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,55ecc0eaf4e4f1438bd828fd7d67074347a6cc51_xxl-1.jpg,"Long,Long sleeve",,No dry clean,,,,Regular fit,,,,no,2024-12-02 00:00:00,,,53ecc7bd9ca55824e48ee0e688aa21cd90a4e49c_xxl-1.jpg,,,Round neck,no,,2024-12-02 00:00:00,Patterned,,Nightwear,Sleepsuit,"KEEP AWAY FROM FIRE CAUTION. KEEP AWAY FROM HEAT AND FLAME FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE",,,2099-12-31 00:00:00,#AAAAAA,no,,2-pack pyjamas,0,Long sleeve,0,53ecc7bd9ca55824e48ee0e688aa21cd90a4e49c_xxl-1.jpg,Round neck,1092245,Indonesia,,2-pack printed pyjamas,Print,Mickey Mouse,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192599001,Sweatshirt dungarees,//id.hm.com/id_en/sweatshirt-dungarees-1192599001.html,213864,213864,True,"Dungarees in lightweight cotton sweatshirt fabric. Straps with adjustable press-stud fastenings at the front, a kangaroo pocket and ribbing at the hems.",Sweatshirt dungarees,"[{""url"": ""//id.hm.com/id_en/media/catalog/product2c6de9197ef3e482bcdeee555c7a1f726ae7a98b_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product2c6de9197ef3e482bcdeee555c7a1f726ae7a98b_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product2c6de9197ef3e482bcdeee555c7a1f726ae7a98b_xxl-1.jpg"", ""role"": ""thumbnail""}]",279900.0,IDR,279900.0,IDR,,,"Baby,Newborn",Beige,no,1192599001,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Line dry",,0,Beige,,"{"""":{""materials"":{""cotton"":""100""}}}",BASICS,,Infants,082dcd1a856187de6904141a91258333a4830615_xxl-1.jpg,Long,,No dry clean,,1,,,,,,no,2023-12-04 00:00:00,,,2c6de9197ef3e482bcdeee555c7a1f726ae7a98b_xxl-1.jpg,,,,no,,2023-12-04 00:00:00,Solid colour,Beige,,Trousers,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped Caution! Small parts can be swallowed if dropped.,,,2099-12-31 00:00:00,#A79E92,no,,Dungarees,0,,0,2c6de9197ef3e482bcdeee555c7a1f726ae7a98b_xxl-1.jpg,Dungarees,1192599,Bangladesh,,Sweatshirt dungarees,,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1228738005,Cotton shorts,//id.hm.com/id_en/cotton-shorts-1228738005.html,2199734,2199734,True,"Shorts in cotton fabric with an elasticated, drawstring waist and diagonal patch front pockets.",Cotton shorts,"[{""url"": ""//id.hm.com/id_en/media/catalog/productbe2744ce3e0e596b472b4cdc1c3e2e75f483c8d0_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productbe2744ce3e0e596b472b4cdc1c3e2e75f483c8d0_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productbe2744ce3e0e596b472b4cdc1c3e2e75f483c8d0_xxl-1.jpg"", ""role"": ""thumbnail""}]",129900.0,IDR,129900.0,IDR,,,Baby,Cream,no,1228738005,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,White,,,,,Infants,ee3c8af8a0944d7655782d3737ed0ae3002402da_xxl-1.jpg,Short,,No dry clean,,,,Regular fit,,,,no,2024-03-26 00:00:00,,,be2744ce3e0e596b472b4cdc1c3e2e75f483c8d0_xxl-1.jpg,,,,no,,2024-03-26 00:00:00,Solid colour,White,,Shorts,,,,9999-12-31 00:00:00,#DFD7CA,no,,Shorts,0,,0,,,1228738,,,Cotton shorts,,,Regular waist,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1101097004,3-pack cotton pyjamas,//id.hm.com/id_en/3-pack-cotton-pyjamas-1101097004.html,737679,737679,True,Pyjamas in soft cotton jersey. Long-sleeved tops with a press-stud on one shoulder and ribbed cuffs. Bottoms with covered elastication at the waist and ribbed hems.,3-pack cotton pyjamas,"[{""url"": ""//id.hm.com/id_en/media/catalog/product330ba0238a5866679087d9c4b3df94b05afa9fe0_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product330ba0238a5866679087d9c4b3df94b05afa9fe0_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product330ba0238a5866679087d9c4b3df94b05afa9fe0_xxl-1.jpg"", ""role"": ""thumbnail""}]",599900.0,IDR,599900.0,IDR,,,Baby,White/Animals,no,1101097004,Clothing,,"No dry clean,Machine wash at 30°,Low iron,Only non-chlorine bleach when needed,Line dry,Use a laundry bag",,0,Green,,,,,Infants,b333ee5ce9cd788f72d5766ebfc0837a14cfeb47_xxl-1.jpg,"Long,Long sleeve",,No dry clean,,0,,,,,,no,2023-07-31 00:00:00,,,,,419930.000000,Round neck,no,,2023-07-31 00:00:00,Patterned,Green,Nightwear,Pyjamas,,,,2099-12-31 00:00:00,#AABB9D,no,,3-pack cotton pyjamas,0,Long sleeve,0,,Round neck,1101097,,,3-pack cotton pyjamas,"['Pastel colours', 'Print']",Animals,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226719006,2-piece top and shorts set,//id.hm.com/id_en/2-piece-top-and-shorts-set-1226719006.html,2199719,2199719,True,"Set with a top and a pair of shorts in cotton fabric. Short-sleeved top in jersey with a print. Round neckline and press-studs on one shoulder (except in sizes 2–4Y), dropped shoulders and a straight-cut hem. Shorts in lightweight sweatshirt fabric with an elasticated, drawstring waist.",2-piece top and shorts set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product801f42d0fea70bcf9e0c0390bc4fcf4f67be115b_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product801f42d0fea70bcf9e0c0390bc4fcf4f67be115b_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product801f42d0fea70bcf9e0c0390bc4fcf4f67be115b_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,Baby,Cream/Patterned,no,1226719006,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,White,,,,,Boy,33d8c060f4d8640ccdc37194d00ab7856a8eaf3e_xxl-1.jpg,Short sleeve,,No dry clean,,0,,,,,,no,2024-03-26 00:00:00,,,801f42d0fea70bcf9e0c0390bc4fcf4f67be115b_xxl-1.jpg,,,,no,,2024-03-26 00:00:00,Patterned,White,,Shorts,,,,9999-12-31 00:00:00,#DFD7CA,no,,2-piece set,0,,0,,Round neck,1226719,,,,Print,"Lemons, glasses, sea shells, ice creams, oranges, beach balls, beach chairs",,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
0979605100,3-piece cotton jersey set,//id.hm.com/id_en/3-piece-cotton-set-0979605100.html,1579788,1579788,True,"Set with a bodysuit, a pair of trousers and an accessory in supersoft cotton jersey. Bodysuit with a round neckline, long sleeves and press-studs at the bottom for easy changing. Gathered seams around the legs for a more comfortable and snug fit around the nappy. Trousers with a foldover panel at the waist and cuffed hems.",3-piece cotton jersey set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product48ce5eb4bd07c34da75027503da1fb8d43a6d746_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product48ce5eb4bd07c34da75027503da1fb8d43a6d746_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product48ce5eb4bd07c34da75027503da1fb8d43a6d746_xxl-1.jpg"", ""role"": ""thumbnail""}]",299900.0,IDR,299900.0,IDR,,,Newborn,White/Cherries,no,0979605100,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,White,,,,,Infants,f2e8cc86e9e4af9fa8043d8f701c37598a715eb0_xxl-1.jpg|a78abbb032aff3b48a46effe7a2c1382066daa80_xxl-1.jpg|e20433459ae33d61e7d44ef206c14df5bfa12fa7_xxl-1.jpg|ff734863954d2a72f2f005636aae8e951dc61333_xxl-1.jpg,"Long,Long sleeve",,No dry clean,,1,,,,,,no,2023-11-09 00:00:00,,,,,209930.000000,Round neck,no,,2023-11-09 00:00:00,Patterned,White,,"['Bodysuit', 'Trousers']",,,,2099-12-31 00:00:00,#EEEDE4,no,,3-piece set,0,Long sleeve,0,,Round neck,0979605,,,3-piece cotton jersey set,Print,Cherries,,Machine wash at 40°,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188957002,3-pack sleepsuits with full feet,//id.hm.com/id_en/3-pack-sleepsuits-with-full-feet-1188957002.html,213150,213150,True,"Long-sleeved sleepsuits in supersoft cotton jersey with press-studs down the front and along one leg for easy changing. Ribbing at the cuffs, and full feet with elastication at the heel for a comfortable fit (with anti-slip protectors in sizes 6-12M).",3-pack sleepsuits with full feet,"[{""url"": ""//id.hm.com/id_en/media/catalog/product95f084e627700c6430c73a049b11caa68e7d54ec_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product95f084e627700c6430c73a049b11caa68e7d54ec_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product95f084e627700c6430c73a049b11caa68e7d54ec_xxl-1.jpg"", ""role"": ""thumbnail""}]",549900.0,IDR,549900.0,IDR,,,Baby,Light greige/Animals,no,1188957002,Clothing,,"No dry clean,Machine wash at 60°,High iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Beige,,,,,Boy,f5cd2df8153957e9429e5ab5a3d14a417b9dd369_xxl-1.jpg|ab2c3e36bf64832e084d8ae9dabaf9a2af249fcd_xxl-1.jpg,Long,,No dry clean,,,Anti-slip protectors,Regular fit,,,,no,2023-09-04 00:00:00,,,95f084e627700c6430c73a049b11caa68e7d54ec_xxl-1.jpg,,384930.000000,,no,,2023-09-04 00:00:00,Patterned,Beige,Nightwear,Sleepsuit,,,,2099-12-31 00:00:00,#D0C9C0,no,,3-pack sleepsuits,0,,0,,V-neck,1188957,,,3-pack sleepsuits with full feet,Print,Animals,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
